model_set,tool,theme_col,theme_or_category,beta,p_value,n_obs,n_months,df_resid,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,total_count
tool_by_L1_Theme_Secondary,Keyfactor/signserver-ce,L1_Theme Secondary,Functional Reliability,0.015458390145795904,0.3886286892969222,49,49,47.0,1.5446705275933812,1.0854782458948544,True,False,0.7755102040816326,0.7232331625841065,0.9309584648287244,False,16
tool_by_L1_Theme_Secondary,Keyfactor/signserver-ce,L1_Theme Secondary,Operational Friction,0.011192089595245659,0.461207182958027,49,49,47.0,1.3882210221812437,1.1954956439520652,False,False,0.6938775510204082,0.6398768440151422,0.7877881257011897,False,22
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Cognitive Friction,-0.022189071720845478,3.032091622471453e-36,49,49,47.0,1.818700624903915,1.9849743448296577,True,False,0.0,2.0830890388184846e-10,0.811839125486735,False,1701
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Functional Gap,-0.023258847890521964,4.697078106138706e-31,49,49,47.0,1.773874124364909,1.8584687384256484,True,False,0.0,2.9261095009537257e-08,0.15369287815276197,False,1323
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Functional Reliability,-0.022178810440355756,2.0285180969316518e-28,49,49,47.0,1.561261188131674,1.6335336043905702,True,False,0.0,2.0221705968752746e-08,0.46658865549647555,False,1317
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Operational Friction,-0.02261311105494526,2.0087695386471674e-38,49,49,47.0,1.941593893964631,2.1136895982797097,True,False,0.0,1.5604063496791552e-10,0.913838741138495,False,1745
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Cognitive Friction,-0.027340856343500346,2.2005776001813924e-07,49,49,47.0,3.720019041547266,3.7634003041594273,True,False,0.1836734693877551,0.04177897154373254,0.0019591068795601213,True,196
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Functional Gap,-0.024433780744029163,1.5305232834648053e-05,49,49,47.0,3.0352787653514466,3.145440988238349,True,False,0.1836734693877551,0.05555525670428681,0.0004802849668231775,True,168
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Functional Reliability,-0.022744333979143244,0.00039484521650843526,49,49,47.0,3.183588885612662,2.9677394528238783,True,False,0.22448979591836735,0.09707107746244485,0.004388544109718006,True,129
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Operational Friction,-0.024960704841978255,1.1970638179510242e-07,49,49,47.0,4.939164485801032,4.389075113672756,True,False,0.12244897959183673,0.019835147519037283,6.08855500647399e-05,True,242
tool_by_L1_Theme_Secondary,openpubkey/openpubkey,L1_Theme Secondary,Cognitive Friction,0.03554364170739898,5.1621142160617946e-05,49,49,47.0,5.079081308950871,4.031000724191033,True,False,0.673469387755102,0.27376496162979996,1.0363773065117294e-06,True,75
tool_by_L1_Theme_Secondary,openpubkey/openpubkey,L1_Theme Secondary,Functional Gap,0.03888088276619618,2.438152870741184e-05,49,49,47.0,6.26994837234489,4.132063537001905,True,False,0.6938775510204082,0.30446552583369685,0.00023273988787420445,True,70
tool_by_L1_Theme_Secondary,openpubkey/openpubkey,L1_Theme Secondary,Functional Reliability,0.026532858871196267,0.01822017493153186,49,49,47.0,3.828954470195197,2.7151178129890057,True,False,0.7551020408163265,0.4370411157645027,4.548891835896427e-06,True,43
tool_by_L1_Theme_Secondary,openpubkey/openpubkey,L1_Theme Secondary,Operational Friction,0.03573527153568889,5.933621009003071e-06,49,49,47.0,7.263215232922767,5.396878796337219,True,False,0.6938775510204082,0.21209742031882314,2.409870805747931e-05,True,93
tool_by_L1_Theme_Secondary,sigstore/cosign,L1_Theme Secondary,Cognitive Friction,-0.03338400835746118,1.3106023700990265e-27,49,49,47.0,2.148019235919429,1.8164814973894028,True,False,0.0,0.0008012853175106909,0.12392335346703473,False,605
tool_by_L1_Theme_Secondary,sigstore/cosign,L1_Theme Secondary,Functional Gap,-0.03747466276235763,3.96951571829099e-18,49,49,47.0,1.1423757614186587,1.1477855527358833,False,False,0.02040816326530612,0.01921151274096289,0.10055085338369896,False,315
tool_by_L1_Theme_Secondary,sigstore/cosign,L1_Theme Secondary,Functional Reliability,-0.03479789953618388,2.956938826762698e-19,49,49,47.0,1.0860365663073839,1.1388190717820152,False,False,0.02040816326530612,0.008121731819524513,0.21199255574056042,False,382
tool_by_L1_Theme_Secondary,sigstore/cosign,L1_Theme Secondary,Operational Friction,-0.03457700168135036,9.492292324315212e-30,49,49,47.0,2.0376875672356887,1.7459070572801572,True,False,0.0,0.0008620035892463524,0.2326083865834986,False,616
tool_by_L1_Theme_Secondary,sigstore/fulcio,L1_Theme Secondary,Cognitive Friction,-0.055609382743423745,2.851805313567556e-15,49,49,47.0,1.0019716767102536,1.0612441618795814,False,False,0.1836734693877551,0.18465018259478294,0.5002703981560284,False,141
tool_by_L1_Theme_Secondary,sigstore/fulcio,L1_Theme Secondary,Functional Gap,-0.04379619216699522,2.5233697472632786e-11,49,49,47.0,1.4242280513606609,1.48191720267883,False,False,0.14285714285714285,0.13578682527973504,0.2439409373601775,False,144
tool_by_L1_Theme_Secondary,sigstore/fulcio,L1_Theme Secondary,Functional Reliability,-0.04267158183757973,3.811660425720653e-08,49,49,47.0,1.201636374137481,1.2982538193583142,False,False,0.22448979591836735,0.21082590742304214,0.024073253555285515,True,102
tool_by_L1_Theme_Secondary,sigstore/fulcio,L1_Theme Secondary,Operational Friction,-0.05313846274800487,6.921194591024533e-18,49,49,47.0,1.4678022868240497,1.4477901092198402,False,False,0.12244897959183673,0.12827047108815331,0.13816221036580723,False,179
tool_by_L1_Theme_Secondary,sigstore/rekor,L1_Theme Secondary,Cognitive Friction,-0.056448963525243326,4.9532474934963805e-20,49,49,47.0,0.9909447635695193,1.1256063815825297,False,False,0.14285714285714285,0.13383825280060643,0.8291517877075234,False,186
tool_by_L1_Theme_Secondary,sigstore/rekor,L1_Theme Secondary,Functional Gap,-0.06123423774793875,2.163002633492475e-18,49,49,47.0,0.9274198051935406,0.9749078481017569,False,False,0.14285714285714285,0.19169033877906172,0.13978493172255485,False,152
tool_by_L1_Theme_Secondary,sigstore/rekor,L1_Theme Secondary,Functional Reliability,-0.0511822934921933,1.1037580045103522e-10,49,49,47.0,0.8051728637400781,0.9612480693079682,False,False,0.24489795918367346,0.23246734700853494,0.244015950722162,False,106
tool_by_L1_Theme_Secondary,sigstore/rekor,L1_Theme Secondary,Operational Friction,-0.05672670803590469,5.87036706280364e-19,49,49,47.0,0.9024897378390783,1.0465839391759781,False,False,0.12244897959183673,0.147107667753153,0.5514166432328547,False,174
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,1. Visibility of system status,0.0013856486647172638,0.8583242269094175,49,49,47.0,1.6333547502865329,1.7302164657488217,True,False,0.2653061224489796,0.18390666594000385,0.6908573991340439,False,83
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,10. Help and documentation,-0.00044304145605339175,0.9372267964208912,49,49,47.0,1.520999934267634,1.5404463509872302,True,False,0.061224489795918366,0.03978418802868567,0.4855364182146146,False,158
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,2. Match between system and the real world,-0.006573845109509253,0.7107041518661648,49,49,47.0,0.9636479727031458,0.8770777948193043,False,False,0.7142857142857143,0.7217537996687635,0.7709535221782453,False,16
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,3. User control and freedom,0.018585362616170442,0.5281998826424354,49,49,47.0,0.9007086585689509,0.527545619387513,False,False,0.8775510204081632,0.8852016012432097,0.7217929496683041,False,6
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,4. Consistency and standards,0.024306118021285926,0.06037164299741789,49,49,47.0,1.0801853748356238,1.1369474060066909,False,False,0.5510204081632653,0.5329765041344121,0.3994576384229245,False,32
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,5. Error prevention,0.007013773925400804,0.7544743747093973,49,49,47.0,1.4510027922246247,0.8511568925725115,False,False,0.8571428571428571,0.8155624163686885,0.8641629713711522,False,10
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,6. Recognition rather than recall,0.09016792269308439,0.008994617306454969,49,49,47.0,0.8762866696205478,0.5780514936393992,False,False,0.8571428571428571,0.8484619423918692,0.43672138730301424,False,9
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,7. Flexibility and efficiency of use,0.0032039302586495374,0.5754018590016142,49,49,47.0,1.0922047897734568,1.1292883276489254,False,False,0.04081632653061224,0.04449002605432298,0.5934852178417604,False,153
tool_by_Nielsen_theme,Keyfactor/ejbca-ce,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",0.010462226898928477,0.3084904413653299,49,49,47.0,1.6510396603956552,1.4909782359324475,True,False,0.40816326530612246,0.37936974759303504,0.2109332641705961,False,48
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,1. Visibility of system status,-0.022971060944048237,0.44048944329054773,49,49,47.0,0.8890173745021368,0.5231263742802487,False,False,0.8775510204081632,0.8854333513916066,0.2894657863524974,False,6
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,10. Help and documentation,0.012215206891177053,0.43268050305995576,49,49,47.0,1.7068052943444048,1.2971314900504185,True,False,0.7346938775510204,0.6532062630725259,0.4380913729895768,False,21
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,2. Match between system and the real world,-0.027461552028121273,0.519810882642529,49,49,47.0,0.9680266822784406,0.3473685110889331,False,False,0.9387755102040817,0.9408693376599915,0.6263269558868081,False,3
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,4. Consistency and standards,0.007516949083648766,0.8808980396221743,49,49,47.0,0.9973763176809443,0.2717482356733321,False,False,0.9591836734693877,0.9600144562435021,0.7533726487133767,False,2
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,5. Error prevention,0.06326667276459783,0.46873624297225025,49,49,47.0,0.7330649698027614,0.15183989758564734,False,True,0.9795918367346939,0.9799398191614411,0.8281237678684323,False,1
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,6. Recognition rather than recall,0.03114619562184159,0.6771565368185171,49,49,47.0,0.9299405674487908,0.16170786007242918,False,False,0.9795918367346939,0.9798367433650689,0.8657677895626257,False,1
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,7. Flexibility and efficiency of use,0.017582238412670922,0.2872728643847364,49,49,47.0,1.500825367008524,1.1543677579420981,True,False,0.7346938775510204,0.6816690351358056,0.5841013301516542,False,19
tool_by_Nielsen_theme,Keyfactor/signserver-ce,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",0.02700709435213272,0.4642041271419063,49,49,47.0,0.8976335420001312,0.4145771544564395,False,False,0.9183673469387755,0.9220438654200627,0.1281962952712331,False,4
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,1. Visibility of system status,-0.022442827729413903,7.23215275953216e-23,49,49,47.0,1.5430481964200278,1.6616678849493205,True,False,0.0,7.895620917640289e-07,0.23210384569756953,False,1021
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,10. Help and documentation,-0.024317684178370238,8.254585298438936e-41,49,49,47.0,2.0666962927971153,2.2410882379948287,True,False,0.0,1.5425304444172176e-09,0.7334352129767265,False,1622
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,2. Match between system and the real world,-0.025532998377914607,8.783435739799203e-09,49,49,47.0,1.1003285179155888,1.2102401703603438,False,False,0.02040816326530612,0.013378734233364218,0.03139414694004084,True,274
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,3. User control and freedom,-0.030059488807681854,1.1800009857884354e-05,49,49,47.0,0.9676314459174751,1.0442642758595555,False,False,0.12244897959183673,0.13465500781745082,0.48179234776520186,False,118
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,4. Consistency and standards,-0.023363456387601587,1.1001150865999545e-08,49,49,47.0,0.9315121517711703,1.073707750846121,False,False,0.02040816326530612,0.00623951804571714,0.1960286599691059,False,319
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,5. Error prevention,-0.022009067269672146,0.00013019230000018377,49,49,47.0,1.2969944141937522,1.516246258935497,False,False,0.12244897959183673,0.05800980691185405,0.5133736131130218,False,160
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,6. Recognition rather than recall,-0.020440304857721192,0.05319172716547451,49,49,47.0,0.9599043628922902,1.189457833279522,False,False,0.40816326530612246,0.39740713157999347,0.6738785780664013,False,47
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,7. Flexibility and efficiency of use,-0.022960945292743715,7.072194989812322e-36,49,49,47.0,1.8487799153830424,2.025349186690325,True,False,0.0,1.3127354169140274e-09,0.9312147561546164,False,1578
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,8. Aesthetic and minimalist design,0.008502769105144237,0.5658365059116484,49,49,47.0,1.0682363430003028,1.0504108578156433,False,False,0.6326530612244898,0.626376119790488,0.3591829206512386,False,23
tool_by_Nielsen_theme,hashicorp/vault,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",-0.017672649566186378,1.9467940394705602e-07,49,49,47.0,0.9753505196699856,0.9893215826870968,False,False,0.0,0.000538709539372183,0.909247999801032,False,450
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,1. Visibility of system status,-0.02695667794386706,0.007259014448076967,49,49,47.0,2.2369546840276704,1.9611455951319878,True,False,0.46938775510204084,0.35967833256096704,5.205906054820598e-05,True,54
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,10. Help and documentation,-0.02421372960261892,4.681226388734666e-07,49,49,47.0,5.099566581028417,4.660220463822428,True,False,0.16326530612244897,0.021849270863170657,6.839508130157494e-05,True,232
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,2. Match between system and the real world,-0.01336381170145911,0.3403558061577602,49,49,47.0,1.102597310012333,1.116796277498915,False,False,0.6122448979591837,0.5911639573135037,0.03596402425119704,True,26
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,3. User control and freedom,0.03114619562184159,0.6771565368185171,49,49,47.0,0.9299405674487908,0.16170786007242918,False,False,0.9795918367346939,0.9798367433650689,0.8657677895626257,False,1
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,4. Consistency and standards,-0.0032513751834614803,0.7713363357720766,49,49,47.0,1.654132307813706,1.6414404582040076,True,False,0.5714285714285714,0.4423636736612212,0.4957714159763823,False,40
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,5. Error prevention,-0.015584231883734785,0.2975046018140003,49,49,47.0,1.1466198988825806,1.0930187268582556,False,False,0.6530612244897959,0.6286748102443133,0.28904599268355696,False,23
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,6. Recognition rather than recall,-0.06326667274275052,0.012077982756264349,49,49,47.0,1.2445780816232812,0.8114211451038574,False,False,0.8367346938775511,0.7981433671934977,0.43118378601375973,False,12
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,7. Flexibility and efficiency of use,-0.026620351286388302,9.690785120374684e-08,49,49,47.0,4.125981001047866,3.8041965764551846,True,False,0.12244897959183673,0.030024247769220448,3.424904980594644e-05,True,218
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,8. Aesthetic and minimalist design,-0.06851001478193007,0.1878512364298084,49,49,47.0,0.7151558587537082,0.30966613025688666,False,True,0.9387755102040817,0.9419937152069029,0.5037070645898565,False,3
tool_by_Nielsen_theme,notaryproject/notation,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",-0.021567717838521138,0.03407501425709229,49,49,47.0,2.622939983363643,2.1865230758876795,True,False,0.5510204081632653,0.37024208206407017,0.6899878590151349,False,51
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,1. Visibility of system status,0.03383689822564436,0.04010919641614828,49,49,47.0,1.8584484597490143,1.3548391628329766,True,False,0.7755102040816326,0.6641440460894743,8.747120918578879e-06,True,21
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,10. Help and documentation,0.03660354011831693,7.720131846994225e-05,49,49,47.0,4.797260121766062,3.7598360292205437,True,False,0.6938775510204082,0.3068948305676305,3.26106367113064e-06,True,68
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,2. Match between system and the real world,0.029212553361204655,0.05941271018655552,49,49,47.0,2.0826390406206894,1.449924437002025,True,False,0.7551020408163265,0.6364747052668425,0.0013323527535232093,True,23
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,3. User control and freedom,0.025651238230216006,0.5454943583105066,49,49,47.0,1.671923600363642,0.4074897492755142,True,False,0.9591836734693877,0.940837457520619,0.7781419039396801,False,3
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,4. Consistency and standards,0.035346037371754534,0.02567863266011139,49,49,47.0,1.765182106236914,1.3644239518411825,True,False,0.7551020408163265,0.641205774474169,0.0005891031528512242,True,23
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,5. Error prevention,0.03063833900492559,0.1735943029637972,49,49,47.0,1.4879532178903647,0.8936469527831324,False,False,0.8571428571428571,0.8025143750751969,0.004087121913619972,True,11
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,6. Recognition rather than recall,0.10174104866284678,0.36318433710459574,49,49,47.0,0.5244835987389842,0.13806689352164006,False,True,0.9795918367346939,0.9801058937945772,0.7566120858579222,False,1
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,7. Flexibility and efficiency of use,0.03426864533851269,2.3965828222935728e-05,49,49,47.0,6.837485932840506,4.838341698335733,True,False,0.6530612244897959,0.2262387491792219,1.1118343400928074e-05,True,87
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,8. Aesthetic and minimalist design,0.015137055964454927,0.7145485320807929,49,49,47.0,1.6156066263072548,0.4126855950037357,True,False,0.9591836734693877,0.940692025806292,0.7709705552577077,False,3
tool_by_Nielsen_theme,openpubkey/openpubkey,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",0.032395326911105964,0.19588424936264215,49,49,47.0,1.189832113022608,0.7291591600107863,False,False,0.8571428571428571,0.8349981678522023,0.2622279653931362,False,9
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,1. Visibility of system status,-0.035446215724157806,9.258966173649427e-11,49,49,47.0,0.8190448396541858,0.9959904723618539,False,False,0.061224489795918366,0.06092007087283762,0.5225453390110841,False,193
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,10. Help and documentation,-0.032300562071101754,1.6977123152901131e-25,49,49,47.0,2.458042028893292,2.0643432082190873,True,False,0.0,0.0007974224181038088,0.13812740249835778,False,589
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,2. Match between system and the real world,-0.03749089964989746,2.383098668637643e-06,49,49,47.0,1.0467973699941981,1.210751358523253,False,False,0.24489795918367346,0.21769011119842122,0.9868541463981566,False,93
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,3. User control and freedom,0.025651238212970173,0.3925938505287315,49,49,47.0,1.124917535338276,0.5790145009136003,False,False,0.8979591836734694,0.8855966251665176,0.40213866957511046,False,6
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,4. Consistency and standards,-0.030564425612439244,8.981389652010925e-07,49,49,47.0,0.6579624111859148,0.7251584521901874,False,True,0.04081632653061224,0.09469182681084073,0.31130547600130914,False,144
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,5. Error prevention,-0.047804247619890064,2.5212136533717204e-07,49,49,47.0,1.0482198914773584,1.1247570541798206,False,False,0.32653061224489793,0.3120749892458257,0.20509263534225783,False,75
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,6. Recognition rather than recall,-0.03135361724154537,0.02953895108691291,49,49,47.0,0.9606438968818183,1.0132808776243853,False,False,0.5918367346938775,0.5923877087021292,0.5247205327835825,False,27
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,7. Flexibility and efficiency of use,-0.03338304305015518,8.273891272140174e-29,49,49,47.0,2.2389303587519924,1.8923002775630922,True,False,0.0,0.0006143415454038998,0.20342004667464125,False,633
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,8. Aesthetic and minimalist design,-0.02685589202597653,0.2747119746611525,49,49,47.0,0.8669582370800976,0.6225160836725329,False,False,0.8163265306122449,0.8341573639524258,0.411426974879579,False,9
tool_by_Nielsen_theme,sigstore/cosign,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",-0.031963543297050555,1.5335840676250745e-05,49,49,47.0,1.226849088646097,1.3658887319463384,False,False,0.22448979591836735,0.17335577380741837,0.607597951749629,False,103
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,1. Visibility of system status,-0.03406808322776781,0.00048260606848603906,49,49,47.0,0.9637492814670995,1.2048684449596727,False,False,0.3673469387755102,0.34007565394393824,0.1046581441838158,False,60
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,10. Help and documentation,-0.04664034333410065,2.4813780476934826e-13,49,49,47.0,1.3270656318276688,1.4180052486280377,False,False,0.14285714285714285,0.1288820844724956,0.19549532822662458,False,157
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,2. Match between system and the real world,-0.04918904574766329,0.000473900880828906,49,49,47.0,0.9541514083496995,1.0328290304464756,False,False,0.5714285714285714,0.5568572381956278,0.15699536741215725,False,33
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,3. User control and freedom,0.020328558531152452,0.7790612482649866,49,49,47.0,0.9800712525579595,0.16389338478643264,False,False,0.9795918367346939,0.9798152536899156,0.8728346750934777,False,1
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,4. Consistency and standards,-0.040389904802546915,0.000740370186842613,49,49,47.0,1.0444874509931235,1.152921933753172,False,False,0.4897959183673469,0.4689625352458196,0.017806585330920128,True,42
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,5. Error prevention,-0.042585230513402676,0.009129892287016871,49,49,47.0,1.0483964356295594,0.9785526905227789,False,False,0.6530612244897959,0.6475478107698179,0.09669527478619755,False,23
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,6. Recognition rather than recall,-0.09968325477201573,0.026921674375932708,49,49,47.0,0.5581122965557537,0.37521628027774767,False,True,0.8775510204081632,0.8938955997676721,0.14507300678657778,False,6
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,7. Flexibility and efficiency of use,-0.05216626494400475,5.463377491406835e-18,49,49,47.0,1.5143027337123633,1.5440109493041019,True,False,0.12244897959183673,0.11888459651178489,0.1290749159835341,False,185
tool_by_Nielsen_theme,sigstore/fulcio,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",-0.030587651480156883,0.06693461114214988,49,49,47.0,0.9927157946269978,0.9231897741936292,False,False,0.673469387755102,0.6746195542691116,0.7031432905127755,False,20
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,1. Visibility of system status,-0.04996759167117132,2.2599598734170824e-06,49,49,47.0,0.9812293243821061,0.986280320684159,False,False,0.3673469387755102,0.38815942973638656,0.3180201760428108,False,59
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,10. Help and documentation,-0.05111109258393984,3.023695850987492e-17,49,49,47.0,0.8852732304791435,0.9938756760420244,False,False,0.12244897959183673,0.11792904341226375,0.046941237233620696,True,182
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,2. Match between system and the real world,-0.07220075774519853,4.700873486691183e-05,49,49,47.0,1.3147811337920765,1.0487753562893054,False,False,0.673469387755102,0.642374158452352,0.8458283972535343,False,27
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,3. User control and freedom,-0.011730787844539632,0.7756509514014115,49,49,47.0,0.9851972376866953,0.35483739596283154,False,False,0.9387755102040817,0.9406602803196569,0.6331351652787427,False,3
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,4. Consistency and standards,-0.05696526568608519,4.182568013935915e-07,49,49,47.0,1.0334785369581059,1.0366490173328244,False,False,0.40816326530612246,0.42303347012494064,0.5713561255937422,False,56
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,5. Error prevention,-0.04191002766110922,0.006213112842863351,49,49,47.0,0.7264438201845753,0.8202050952602089,False,True,0.5714285714285714,0.614011646821102,0.42195495466051414,False,26
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,6. Recognition rather than recall,-0.047033546222853787,0.14978673996330374,49,49,47.0,1.1042908733119183,0.5452742250564651,False,False,0.8979591836734694,0.8874032584352488,0.3904376435228475,False,6
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,7. Flexibility and efficiency of use,-0.05300705537924182,1.2050688731742124e-19,49,49,47.0,1.1154458355078951,1.1878975118222728,False,False,0.12244897959183673,0.1095546102357975,0.5854976182815328,False,199
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,8. Aesthetic and minimalist design,-0.039818168647575244,0.2075345494041071,49,49,47.0,1.1075680438990978,0.5581977290717766,False,False,0.8979591836734694,0.886704158814961,0.0605810551409268,False,6
tool_by_Nielsen_theme,sigstore/rekor,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",-0.045863485050133816,0.0019017911723280372,49,49,47.0,0.782768231598327,0.8885600548308551,False,True,0.5714285714285714,0.5884446189769045,0.5348609293569575,False,29
